# Rudder cross-sectional airfoil coordinates
# source        : Wind_Tunnel_Rudder.stp
# frame         : origin at the root leading edge; +X LE->TE, +Y root->tip, +Z thickness
# n_sections    : 200
# n_points      : 200 per section
# section order : TOP to BOTTOM, y = 200.000000 down to y = 0.000000 mm, evenly spaced
# point order   : Selig, TE -> upper -> LE -> lower -> TE
# columns       : x_mm y_mm in that section's own airfoil frame, x = 0 at its LE
#                 and growing aft, y = thickness with the +Z side positive
# 3D recovery   : X = x_le + x_mm,  Y = y_section,  Z = y_mm
# load          : np.loadtxt(path).reshape(200, 200, 2)
# top station   : y = 200.000000 mm, the top of the leading edge (top of the b-rep leading-edge curve)
#                 the tip surface is inclined, so horizontal cuts above this station
#                 cut through the tip blend instead of a complete airfoil and are
#                 not included here
#
# SECTION 1 / 200   y = 200.000000   chord = 137.896469   x_le = 14.000000   x_te = 151.896469
#               x_mm               y_mm
        43.956765062      -13.615648195
        46.311589924      -13.672042209
        48.704416246      -13.706560991
        51.132882597      -13.719550391
        53.594592375      -13.711397283
        56.087116168      -13.682574845
        58.607994157      -13.633614806
        61.154738540      -13.565055727
        63.724835987      -13.477506795
        66.315750122      -13.371624004
        68.924924027      -13.248082520
        71.549782761      -13.107591973
        74.187735906      -12.950889965
        76.836180120      -12.778736559
        79.492501709      -12.591909465
        82.154079204      -12.391180781
        84.818285949      -12.177367714
        87.482492694      -11.951277647
        90.144070189      -11.713718381
        92.800391778      -11.465483817
        95.448835992      -11.207391365
        98.086789137      -10.940242840
       100.711647871      -10.664830113
       103.320821776      -10.381936603
       105.911735911      -10.092336314
       108.481833358       -9.796793431
       111.028577741       -9.496061730
       113.549455730       -9.190876021
       116.041979524       -8.881962242
       118.503689301       -8.570041027
       120.932155652       -8.255815456
       123.324981974       -7.939971814
       125.679806836       -7.623189654
       127.994306310       -7.306142942
       130.266196265       -6.989501713
       132.493234619       -6.673905205
       134.673223555       -6.360010608
       136.804011686       -6.048454691
       138.883496182       -5.739875505
       140.909624844       -5.434884640
       142.880398125       -5.134121840
       144.793871112       -4.838200287
       146.648155438       -4.547738256
       148.441421147       -4.263327135
       150.171898502       -3.985585753
       151.837879733       -3.715109765
       153.437720716       -3.452476147
       154.969842601       -3.198279531
       156.432733369       -2.953086224
       157.824949324       -2.717462164
       159.145116516       -2.491948943
       160.391932100       -2.277077585
       161.564165620       -2.073371027
       162.660660221       -1.881326685
       163.680333798       -1.701425294
       164.622180054       -1.534108373
       165.485269502       -1.379815305
       166.268750376       -1.238945033
       166.971849475       -1.111858148
       167.593872926       -0.998901566
       168.134206866       -0.900377238
       168.592318050       -0.816549448
       168.967754379       -0.747637109
       169.260145343       -0.650340224
       169.469202386       -0.472272619
       169.594719194       -0.247036865
       169.636571898        0.000000147
#
# SECTION 151 / 200   y = 49.246231   chord = 169.849593   x_le = 3.447236   x_te = 173.296829
#               x_mm               y_mm
       169.849592724        0.000000147
       169.806836688        0.249611171
       169.678611633        0.476693619
       169.465046670        0.654937438
       169.166356842        0.750286410
       168.782842902        0.820672763
       168.314891019        0.906288364
       167.762972378        1.006907905
       167.127642717        1.122245102
       166.409541757        1.251989541
       165.609392565        1.395787549
       164.728000825        1.553257534
       163.766254022        1.723973213
       162.725120555        1.907505521
       161.605648755        2.103373047
       160.408965838        2.311090834
       159.136276760        2.530127623
       157.788863013        2.759952026
       156.368081326        3.000015392
       154.875362308        3.249746253
       153.312208999        3.508569766
       151.680195362        3.775878165
       149.980964698        4.051085576
       148.216227986        4.333576106
       146.387762168        4.622737204
       144.497408353        4.917934607
       142.547069968        5.218548607
       140.538710837        5.523941916
       138.474353209        5.833474095
       136.356075717        6.146503682
       134.186011285        6.462381085
       131.966344986        6.780451856
       129.699311835        7.100048561
       127.387194543        7.420510225
       125.032321214        7.741148029
       122.637063008        8.061285709
       120.203831747        8.380222141
       117.735077487        8.697249421
       115.233286055        9.011661088
       112.700976543        9.322709975
       110.140698772        9.629664433
       107.555030725        9.931768632
       104.946575950       10.228253021
       102.317960941       10.518337162
        99.671832489       10.801230020
        97.010855021       11.076130148
        94.337707918       11.342206965
        91.655082810       11.598655976
        88.965680874       11.844652166
        86.272210110       12.079337009
        83.577382614       12.301900904
        80.883911850       12.511505251
        78.194509914       12.707304952
        75.511884806       12.888501849
        72.838737702       13.054285421
        70.177760235       13.203839406
        67.531631783       13.336414369
        64.903016773       13.451263045
